transaction_id,customer_id,amount,transaction_type,channel,date,segment,region,mean,std,is_risky
238,CUST_0024,95.01,Credit,ATM,2024-01-10 21:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
239,CUST_0069,192.7,Credit,POS,2024-01-10 22:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
240,CUST_0116,70.04,Debit,ATM,2024-01-10 23:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
241,CUST_0098,315.65,Debit,ATM,2024-01-11 00:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
242,CUST_0198,137.06,Debit,ATM,2024-01-11 01:00:00,Business,Regional,147.57704,65.5360396822032,False
243,CUST_0139,130.6,Debit,Branch,2024-01-11 02:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
244,CUST_0144,218.58,Credit,ATM,2024-01-11 03:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
245,CUST_0097,124.88,Debit,ATM,2024-01-11 04:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
246,CUST_0124,237.3,Credit,POS,2024-01-11 05:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
247,CUST_0187,172.3,Debit,POS,2024-01-11 06:00:00,Business,Regional,147.57704,65.5360396822032,False
248,CUST_0070,142.9,Credit,ATM,2024-01-11 07:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
249,CUST_0093,136.5,Debit,POS,2024-01-11 08:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
250,CUST_0003,222.46,Debit,POS,2024-01-11 09:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
251,CUST_0148,163.83,Credit,ATM,2024-01-11 10:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
252,CUST_0187,175.94,Debit,Branch,2024-01-11 11:00:00,Business,Regional,147.57704,65.5360396822032,False
253,CUST_0164,182.46,Debit,ATM,2024-01-11 12:00:00,Business,Regional,147.57704,65.5360396822032,False
254,CUST_0147,157.98,Debit,POS,2024-01-11 13:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
255,CUST_0090,181.19,Credit,Branch,2024-01-11 14:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
256,CUST_0195,142.9,Debit,Online,2024-01-11 15:00:00,Business,Regional,147.57704,65.5360396822032,False
257,CUST_0147,147.01,Debit,Branch,2024-01-11 16:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
258,CUST_0148,82.85,Credit,POS,2024-01-11 17:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
259,CUST_0096,167.87,Credit,Branch,2024-01-11 18:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
260,CUST_0199,46.83,Credit,ATM,2024-01-11 19:00:00,Business,Regional,147.57704,65.5360396822032,False
261,CUST_0052,167.01,Debit,Online,2024-01-11 20:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
262,CUST_0161,133.16,Debit,Online,2024-01-11 21:00:00,Business,Regional,147.57704,65.5360396822032,False
263,CUST_0168,172.48,Debit,Online,2024-01-11 22:00:00,Business,Regional,147.57704,65.5360396822032,False
264,CUST_0128,87.07,Credit,POS,2024-01-11 23:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
265,CUST_0039,22.84,Debit,POS,2024-01-12 00:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
266,CUST_0082,128.95,Debit,Online,2024-01-12 01:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
267,CUST_0104,87.25,Credit,Branch,2024-01-12 02:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
268,CUST_0129,43.17,Credit,Online,2024-01-12 03:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
269,CUST_0011,196.08,Credit,Branch,2024-01-12 04:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
270,CUST_0185,246.07,Credit,Branch,2024-01-12 05:00:00,Business,Regional,147.57704,65.5360396822032,False
271,CUST_0178,102.18,Credit,POS,2024-01-12 06:00:00,Business,Regional,147.57704,65.5360396822032,False
272,CUST_0151,145.45,Debit,Branch,2024-01-12 07:00:00,Business,Regional,147.57704,65.5360396822032,False
273,CUST_0159,131.53,Credit,Online,2024-01-12 08:00:00,Business,Regional,147.57704,65.5360396822032,False
274,CUST_0042,110.47,Debit,POS,2024-01-12 09:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
275,CUST_0099,189.82,Debit,ATM,2024-01-12 10:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
276,CUST_0007,210.61,Credit,ATM,2024-01-12 11:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
277,CUST_0144,97.88,Credit,POS,2024-01-12 12:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
278,CUST_0090,152.69,Credit,Online,2024-01-12 13:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
279,CUST_0112,227.07,Debit,ATM,2024-01-12 14:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
280,CUST_0060,191.34,Credit,ATM,2024-01-12 15:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
281,CUST_0113,200.26,Credit,Branch,2024-01-12 16:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
282,CUST_0002,232.08,Credit,Branch,2024-01-12 17:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
283,CUST_0129,231.29,Credit,Online,2024-01-12 18:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
284,CUST_0048,211.72,Credit,POS,2024-01-12 19:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
285,CUST_0140,158.7,Debit,Online,2024-01-12 20:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
286,CUST_0197,127.05,Debit,POS,2024-01-12 21:00:00,Business,Regional,147.57704,65.5360396822032,False
287,CUST_0037,156.21,Debit,ATM,2024-01-12 22:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
288,CUST_0160,117.94,Credit,Branch,2024-01-12 23:00:00,Business,Regional,147.57704,65.5360396822032,False
289,CUST_0009,32.85,Credit,Online,2024-01-13 00:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
290,CUST_0099,133.23,Credit,Online,2024-01-13 01:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
291,CUST_0147,171.45,Debit,POS,2024-01-13 02:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
292,CUST_0048,114.76,Credit,POS,2024-01-13 03:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
293,CUST_0131,138.43,Credit,Online,2024-01-13 04:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
294,CUST_0148,140.76,Credit,POS,2024-01-13 05:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
295,CUST_0152,231.41,Debit,Online,2024-01-13 06:00:00,Business,Regional,147.57704,65.5360396822032,False
296,CUST_0054,128.43,Credit,Online,2024-01-13 07:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
297,CUST_0120,231.4,Debit,Online,2024-01-13 08:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
298,CUST_0161,-12.75,Credit,ATM,2024-01-13 09:00:00,Business,Regional,147.57704,65.5360396822032,False
299,CUST_0152,230.87,Debit,POS,2024-01-13 10:00:00,Business,Regional,147.57704,65.5360396822032,False
300,CUST_0116,227.84,Debit,Branch,2024-01-13 11:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
301,CUST_0075,204.14,Debit,Branch,2024-01-13 12:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
302,CUST_0113,29.28,Credit,POS,2024-01-13 13:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
303,CUST_0200,211.13,Credit,Online,2024-01-13 14:00:00,Business,Regional,147.57704,65.5360396822032,False
304,CUST_0164,146.99,Debit,Branch,2024-01-13 15:00:00,Business,Regional,147.57704,65.5360396822032,False
305,CUST_0166,-1.76,Debit,Branch,2024-01-13 16:00:00,Business,Regional,147.57704,65.5360396822032,False
306,CUST_0104,227.89,Credit,POS,2024-01-13 17:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
307,CUST_0084,236.65,Credit,Branch,2024-01-13 18:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
308,CUST_0112,35.73,Debit,Online,2024-01-13 19:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
309,CUST_0099,160.53,Credit,POS,2024-01-13 20:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
310,CUST_0153,233.32,Credit,Online,2024-01-13 21:00:00,Business,Regional,147.57704,65.5360396822032,False
311,CUST_0093,223.81,Credit,Branch,2024-01-13 22:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
312,CUST_0146,200.16,Credit,Branch,2024-01-13 23:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
313,CUST_0128,-8.84,Debit,Online,2024-01-14 00:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
314,CUST_0110,193.77,Credit,ATM,2024-01-14 01:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
315,CUST_0082,136.91,Credit,Branch,2024-01-14 02:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
316,CUST_0194,209.75,Debit,ATM,2024-01-14 03:00:00,Business,Regional,147.57704,65.5360396822032,False
317,CUST_0054,165.37,Debit,Branch,2024-01-14 04:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
318,CUST_0163,148.81,Credit,ATM,2024-01-14 05:00:00,Business,Regional,147.57704,65.5360396822032,False
319,CUST_0189,188.45,Credit,ATM,2024-01-14 06:00:00,Business,Regional,147.57704,65.5360396822032,False
320,CUST_0169,139.69,Credit,ATM,2024-01-14 07:00:00,Business,Regional,147.57704,65.5360396822032,False
321,CUST_0161,148.54,Credit,Online,2024-01-14 08:00:00,Business,Regional,147.57704,65.5360396822032,False
322,CUST_0068,116.69,Debit,ATM,2024-01-14 09:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
323,CUST_0033,53.68,Debit,ATM,2024-01-14 10:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
324,CUST_0142,184.07,Debit,ATM,2024-01-14 11:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
325,CUST_0021,101.64,Credit,Branch,2024-01-14 12:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
326,CUST_0048,137.95,Credit,ATM,2024-01-14 13:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
327,CUST_0148,167.22,Credit,Branch,2024-01-14 14:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
328,CUST_0128,24.89,Credit,ATM,2024-01-14 15:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
329,CUST_0136,38.32,Debit,ATM,2024-01-14 16:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
330,CUST_0135,132.02,Debit,Online,2024-01-14 17:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
331,CUST_0195,177.27,Credit,Branch,2024-01-14 18:00:00,Business,Regional,147.57704,65.5360396822032,False
332,CUST_0145,194.64,Debit,ATM,2024-01-14 19:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
333,CUST_0128,54.52,Credit,Branch,2024-01-14 20:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
334,CUST_0033,188.2,Credit,Branch,2024-01-14 21:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
335,CUST_0176,135.3,Debit,POS,2024-01-14 22:00:00,Business,Regional,147.57704,65.5360396822032,False
336,CUST_0187,97.01,Credit,Online,2024-01-14 23:00:00,Business,Regional,147.57704,65.5360396822032,False
337,CUST_0115,111.09,Credit,Online,2024-01-15 00:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
338,CUST_0119,198.11,Debit,Online,2024-01-15 01:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
339,CUST_0022,166.44,Credit,POS,2024-01-15 02:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
340,CUST_0158,153.02,Credit,POS,2024-01-15 03:00:00,Business,Regional,147.57704,65.5360396822032,False
341,CUST_0038,164.61,Debit,Online,2024-01-15 04:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
342,CUST_0109,205.69,Credit,POS,2024-01-15 05:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
343,CUST_0051,144.17,Debit,POS,2024-01-15 06:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
344,CUST_0182,153.26,Credit,POS,2024-01-15 07:00:00,Business,Regional,147.57704,65.5360396822032,False
345,CUST_0008,218.29,Debit,Online,2024-01-15 08:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
346,CUST_0027,130.1,Debit,Online,2024-01-15 09:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
347,CUST_0027,187.09,Debit,Online,2024-01-15 10:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
348,CUST_0021,119.78,Credit,POS,2024-01-15 11:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
349,CUST_0030,125.05,Debit,Online,2024-01-15 12:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
350,CUST_0097,143.76,Debit,POS,2024-01-15 13:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
351,CUST_0028,180.92,Debit,ATM,2024-01-15 14:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
352,CUST_0111,221.65,Debit,POS,2024-01-15 15:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
353,CUST_0192,155.79,Debit,Branch,2024-01-15 16:00:00,Business,Regional,147.57704,65.5360396822032,False
354,CUST_0197,60.01,Credit,Online,2024-01-15 17:00:00,Business,Regional,147.57704,65.5360396822032,False
355,CUST_0061,187.89,Credit,Online,2024-01-15 18:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
356,CUST_0048,297.23,Credit,Branch,2024-01-15 19:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
357,CUST_0147,156.52,Credit,POS,2024-01-15 20:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
358,CUST_0004,47.47,Credit,ATM,2024-01-15 21:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
359,CUST_0035,160.18,Credit,Branch,2024-01-15 22:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
360,CUST_0192,149.82,Credit,Branch,2024-01-15 23:00:00,Business,Regional,147.57704,65.5360396822032,False
361,CUST_0049,144.77,Debit,POS,2024-01-16 00:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
362,CUST_0017,206.72,Credit,Online,2024-01-16 01:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
363,CUST_0172,232.7,Debit,POS,2024-01-16 02:00:00,Business,Regional,147.57704,65.5360396822032,False
364,CUST_0158,191.02,Debit,Branch,2024-01-16 03:00:00,Business,Regional,147.57704,65.5360396822032,False
365,CUST_0046,142.02,Credit,Branch,2024-01-16 04:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
366,CUST_0117,217.54,Debit,Online,2024-01-16 05:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
367,CUST_0006,60.37,Debit,Online,2024-01-16 06:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
368,CUST_0099,107.04,Debit,Online,2024-01-16 07:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
369,CUST_0124,113.72,Debit,POS,2024-01-16 08:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
370,CUST_0037,148.14,Credit,Online,2024-01-16 09:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
371,CUST_0024,180.4,Credit,Branch,2024-01-16 10:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
372,CUST_0093,137.96,Credit,Branch,2024-01-16 11:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
373,CUST_0046,95.64,Credit,ATM,2024-01-16 12:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
374,CUST_0181,208.49,Credit,POS,2024-01-16 13:00:00,Business,Regional,147.57704,65.5360396822032,False
375,CUST_0095,135.87,Credit,ATM,2024-01-16 14:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
376,CUST_0099,156.13,Credit,Branch,2024-01-16 15:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
377,CUST_0188,183.06,Credit,ATM,2024-01-16 16:00:00,Business,Regional,147.57704,65.5360396822032,False
378,CUST_0116,152.33,Credit,Branch,2024-01-16 17:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
379,CUST_0191,152.6,Credit,ATM,2024-01-16 18:00:00,Business,Regional,147.57704,65.5360396822032,False
380,CUST_0160,211.83,Debit,Online,2024-01-16 19:00:00,Business,Regional,147.57704,65.5360396822032,False
381,CUST_0161,159.08,Credit,ATM,2024-01-16 20:00:00,Business,Regional,147.57704,65.5360396822032,False
382,CUST_0067,201.77,Debit,Online,2024-01-16 21:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
383,CUST_0128,182.68,Debit,Online,2024-01-16 22:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
384,CUST_0018,271.01,Debit,POS,2024-01-16 23:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
385,CUST_0025,174.56,Debit,Online,2024-01-17 00:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
386,CUST_0054,188.28,Credit,Online,2024-01-17 01:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
387,CUST_0058,216.1,Debit,ATM,2024-01-17 02:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
388,CUST_0067,153.82,Credit,Branch,2024-01-17 03:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
389,CUST_0104,111.73,Credit,POS,2024-01-17 04:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
390,CUST_0174,121.55,Debit,Online,2024-01-17 05:00:00,Business,Regional,147.57704,65.5360396822032,False
391,CUST_0024,122.13,Credit,POS,2024-01-17 06:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
392,CUST_0114,92.98,Debit,ATM,2024-01-17 07:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
393,CUST_0032,169.07,Debit,Online,2024-01-17 08:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
394,CUST_0175,112.23,Credit,ATM,2024-01-17 09:00:00,Business,Regional,147.57704,65.5360396822032,False
395,CUST_0086,161.69,Credit,POS,2024-01-17 10:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
396,CUST_0151,140.48,Debit,ATM,2024-01-17 11:00:00,Business,Regional,147.57704,65.5360396822032,False
397,CUST_0194,147.5,Credit,POS,2024-01-17 12:00:00,Business,Regional,147.57704,65.5360396822032,False
398,CUST_0127,183.36,Credit,ATM,2024-01-17 13:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
399,CUST_0155,117.49,Credit,POS,2024-01-17 14:00:00,Business,Regional,147.57704,65.5360396822032,False
400,CUST_0130,188.33,Debit,Branch,2024-01-17 15:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
401,CUST_0017,244.04,Debit,ATM,2024-01-17 16:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
402,CUST_0104,170.59,Credit,ATM,2024-01-17 17:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
403,CUST_0161,103.07,Credit,Branch,2024-01-17 18:00:00,Business,Regional,147.57704,65.5360396822032,False
404,CUST_0137,113.1,Credit,Branch,2024-01-17 19:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
405,CUST_0043,135.1,Credit,ATM,2024-01-17 20:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
406,CUST_0176,114.31,Credit,Branch,2024-01-17 21:00:00,Business,Regional,147.57704,65.5360396822032,False
407,CUST_0039,90.53,Debit,Online,2024-01-17 22:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
408,CUST_0170,159.26,Credit,POS,2024-01-17 23:00:00,Business,Regional,147.57704,65.5360396822032,False
409,CUST_0026,136.73,Debit,POS,2024-01-18 00:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
410,CUST_0099,161.38,Credit,POS,2024-01-18 01:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
411,CUST_0050,221.18,Debit,Online,2024-01-18 02:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
412,CUST_0153,135.82,Credit,Branch,2024-01-18 03:00:00,Business,Regional,147.57704,65.5360396822032,False
413,CUST_0152,78.87,Debit,Branch,2024-01-18 04:00:00,Business,Regional,147.57704,65.5360396822032,False
414,CUST_0013,126.07,Credit,ATM,2024-01-18 05:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
415,CUST_0060,196.23,Debit,Branch,2024-01-18 06:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
416,CUST_0135,190.61,Debit,ATM,2024-01-18 07:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
417,CUST_0057,181.12,Debit,Online,2024-01-18 08:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
418,CUST_0036,112.52,Debit,POS,2024-01-18 09:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
419,CUST_0173,195.11,Debit,POS,2024-01-18 10:00:00,Business,Regional,147.57704,65.5360396822032,False
420,CUST_0020,208.61,Debit,POS,2024-01-18 11:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
421,CUST_0065,108.27,Credit,Branch,2024-01-18 12:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
422,CUST_0008,147.51,Debit,ATM,2024-01-18 13:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
423,CUST_0144,271.22,Credit,ATM,2024-01-18 14:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
424,CUST_0142,105.61,Credit,Online,2024-01-18 15:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
425,CUST_0115,47.69,Credit,Branch,2024-01-18 16:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
426,CUST_0143,232.97,Credit,Online,2024-01-18 17:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
427,CUST_0092,218.2,Credit,ATM,2024-01-18 18:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
428,CUST_0098,122.58,Debit,ATM,2024-01-18 19:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
429,CUST_0066,143.22,Debit,POS,2024-01-18 20:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
430,CUST_0032,76.5,Debit,Branch,2024-01-18 21:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
431,CUST_0191,155.34,Credit,ATM,2024-01-18 22:00:00,Business,Regional,147.57704,65.5360396822032,False
432,CUST_0086,219.95,Debit,POS,2024-01-18 23:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
433,CUST_0051,117.44,Debit,Branch,2024-01-19 00:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
434,CUST_0153,202.63,Debit,Online,2024-01-19 01:00:00,Business,Regional,147.57704,65.5360396822032,False
435,CUST_0186,177.82,Debit,Branch,2024-01-19 02:00:00,Business,Regional,147.57704,65.5360396822032,False
436,CUST_0063,184.67,Debit,Branch,2024-01-19 03:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
437,CUST_0190,120.94,Credit,ATM,2024-01-19 04:00:00,Business,Regional,147.57704,65.5360396822032,False
438,CUST_0125,128.72,Debit,ATM,2024-01-19 05:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
439,CUST_0150,39.19,Credit,Branch,2024-01-19 06:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
440,CUST_0058,116.0,Credit,ATM,2024-01-19 07:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
441,CUST_0058,219.81,Credit,ATM,2024-01-19 08:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
442,CUST_0086,94.24,Credit,ATM,2024-01-19 09:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
443,CUST_0049,103.18,Credit,POS,2024-01-19 10:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
444,CUST_0180,188.41,Debit,POS,2024-01-19 11:00:00,Business,Regional,147.57704,65.5360396822032,False
445,CUST_0170,174.17,Debit,Branch,2024-01-19 12:00:00,Business,Regional,147.57704,65.5360396822032,False
446,CUST_0070,191.39,Debit,ATM,2024-01-19 13:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
447,CUST_0015,80.21,Credit,POS,2024-01-19 14:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
448,CUST_0054,303.84,Debit,Branch,2024-01-19 15:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
449,CUST_0188,77.05,Debit,ATM,2024-01-19 16:00:00,Business,Regional,147.57704,65.5360396822032,False
450,CUST_0101,159.25,Credit,Online,2024-01-19 17:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
451,CUST_0008,140.48,Credit,ATM,2024-01-19 18:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
452,CUST_0053,78.8,Credit,ATM,2024-01-19 19:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
453,CUST_0060,127.79,Credit,POS,2024-01-19 20:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
454,CUST_0108,151.4,Debit,Branch,2024-01-19 21:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
455,CUST_0005,111.0,Credit,Branch,2024-01-19 22:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
456,CUST_0103,206.23,Credit,POS,2024-01-19 23:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
457,CUST_0196,140.3,Debit,ATM,2024-01-20 00:00:00,Business,Regional,147.57704,65.5360396822032,False
458,CUST_0006,69.52,Debit,Online,2024-01-20 01:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
459,CUST_0109,64.43,Credit,ATM,2024-01-20 02:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
460,CUST_0116,186.37,Debit,ATM,2024-01-20 03:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
461,CUST_0094,60.79,Credit,Online,2024-01-20 04:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
462,CUST_0047,168.99,Credit,POS,2024-01-20 05:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
463,CUST_0099,176.68,Debit,Branch,2024-01-20 06:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
464,CUST_0055,90.28,Debit,POS,2024-01-20 07:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
465,CUST_0168,203.44,Credit,POS,2024-01-20 08:00:00,Business,Regional,147.57704,65.5360396822032,False
466,CUST_0052,46.93,Credit,ATM,2024-01-20 09:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
467,CUST_0144,167.79,Credit,Branch,2024-01-20 10:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
468,CUST_0013,147.55,Debit,Branch,2024-01-20 11:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
469,CUST_0114,142.86,Credit,POS,2024-01-20 12:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
470,CUST_0124,79.33,Credit,Online,2024-01-20 13:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
471,CUST_0106,93.78,Credit,POS,2024-01-20 14:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
472,CUST_0158,247.13,Credit,Online,2024-01-20 15:00:00,Business,Regional,147.57704,65.5360396822032,False
473,CUST_0147,222.91,Credit,Branch,2024-01-20 16:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
474,CUST_0145,194.53,Debit,POS,2024-01-20 17:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
475,CUST_0120,206.39,Credit,ATM,2024-01-20 18:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
